3,1,336.34,85.85,48.50,173.68,0.6706,-1,-1,-1
3,2,371.62,76.66,47.87,152.56,0.7084,-1,-1,-1
3,3,703.46,-5.64,54.38,164.01,0.6803,-1,-1,-1
3,4,260.77,362.80,59.01,219.50,0.5929,-1,-1,-1
3,5,490.22,41.54,49.53,159.16,0.6913,-1,-1,-1
3,6,371.40,408.97,80.67,238.27,0.8791,-1,-1,-1
3,7,795.98,148.53,59.10,175.19,0.8692,-1,-1,-1
3,8,100.47,550.01,85.46,248.14,0.7378,-1,-1,-1
3,9,540.07,64.28,42.17,166.46,0.5503,-1,-1,-1
3,10,631.08,760.98,100.29,248.60,0.8765,-1,-1,-1
3,11,355.60,103.74,52.66,179.32,0.7282,-1,-1,-1
3,12,1361.74,567.94,102.67,241.06,0.9552,-1,-1,-1
3,13,224.05,399.59,64.60,199.45,0.7487,-1,-1,-1
3,14,1103.75,978.75,78.01,204.53,0.6590,-1,-1,-1
3,15,1416.67,196.41,46.95,173.52,0.7375,-1,-1,-1
3,16,1790.71,207.52,68.85,182.12,0.6785,-1,-1,-1
3,17,221.80,129.02,45.60,164.08,0.5917,-1,-1,-1
3,18,1732.65,456.85,75.74,211.57,0.7342,-1,-1,-1
3,19,417.15,91.91,53.30,167.04,0.7439,-1,-1,-1
3,20,-31.34,874.43,72.86,243.55,0.5624,-1,-1,-1
3,21,1030.18,134.33,79.05,181.94,0.8509,-1,-1,-1
3,22,1091.27,210.15,67.05,180.36,0.9018,-1,-1,-1
3,23,872.17,123.55,59.58,180.09,0.8097,-1,-1,-1
3,24,1633.51,263.54,64.98,182.36,0.7960,-1,-1,-1
3,25,511.51,147.95,91.26,180.56,0.8819,-1,-1,-1
3,26,1487.58,68.39,53.00,147.84,0.7661,-1,-1,-1
3,27,1039.43,-41.03,46.30,123.00,0.6021,-1,-1,-1
3,28,504.38,135.58,55.15,171.50,0.7682,-1,-1,-1
3,29,285.71,124.08,53.98,169.78,0.7452,-1,-1,-1
3,30,997.38,-42.12,44.47,119.13,0.6146,-1,-1,-1
3,31,912.53,131.01,49.14,159.87,0.7313,-1,-1,-1
3,32,1216.22,-11.04,65.98,143.68,0.6791,-1,-1,-1
3,33,463.51,82.39,50.96,176.42,0.6972,-1,-1,-1
3,34,1550.66,253.31,63.28,192.37,0.8098,-1,-1,-1
